week,gameId,playId,offenseTeam,defenseTeam,line_set_frame,motion_start_frame,ball_snap_frame,motion_player_nflId,motion_duration_frames,motion_distance,num_defenders_moved_gt
7,2022102308,2140,LV,HOU,91,90,116,47920,26,8.69911575439182,1
7,2022102308,2268,HOU,LV,65,108,149,44831,41,8.753024691291689,4
7,2022102308,2311,HOU,LV,84,106,127,41246,21,5.21056615446311,1
7,2022102308,2565,LV,HOU,59,80,104,47920,24,9.009786206648112,1
7,2022102308,2600,LV,HOU,69,101,120,47920,19,5.911026738853757,0
7,2022102308,2792,LV,HOU,64,133,144,47932,11,5.35776019115557,3
7,2022102308,2813,LV,HOU,53,59,155,47920,96,9.024209567648313,5
7,2022102308,2837,LV,HOU,56,88,116,47920,28,10.041628583240687,2
7,2022102308,2885,LV,HOU,73,130,138,53732,8,1.684062925723393,1
7,2022102308,2953,LV,HOU,64,85,129,44931,44,6.681375963834476,3
7,2022102308,3001,HOU,LV,53,72,140,41246,68,17.046556193602644,3
7,2022102308,3071,HOU,LV,53,61,134,42372,73,18.794277564195607,6
7,2022102309,413,SEA,LAC,80,59,110,54506,51,3.8725564446758445,3
7,2022102309,470,SEA,LAC,93,133,144,52541,11,2.4975709900158476,0
7,2022102309,523,SEA,LAC,50,69,116,54506,47,9.225351615062895,4
7,2022102309,547,SEA,LAC,77,99,115,54506,16,4.82213079914392,0
7,2022102309,597,SEA,LAC,77,110,173,47847,63,21.690281243550892,5
7,2022102309,619,SEA,LAC,55,53,161,42412,108,16.563568764912056,5
7,2022102309,713,LAC,SEA,40,55,78,42794,23,3.6012129985973282,0
7,2022102309,734,LAC,SEA,49,118,130,40024,12,3.5093005062150837,0
7,2022102309,758,LAC,SEA,63,74,98,42794,24,5.199843217877998,1
7,2022102309,784,SEA,LAC,46,123,139,54698,16,7.711407516607248,3
7,2022102309,934,LAC,SEA,50,87,112,42794,25,6.211767760043987,1
7,2022102309,979,LAC,SEA,57,70,87,40024,17,7.049827266654447,2
7,2022102309,1023,LAC,SEA,62,67,80,42794,13,3.559376115451311,1
7,2022102309,1052,SEA,LAC,65,131,147,42412,16,9.449487724589781,1
7,2022102309,1148,LAC,SEA,46,78,95,40024,17,6.6785889516284,1
7,2022102309,1177,LAC,SEA,52,68,105,42794,37,15.41887373856469,5
7,2022102309,1299,LAC,SEA,65,71,83,45573,12,3.6220836322792986,0
7,2022102309,1352,LAC,SEA,59,57,92,42794,35,13.047959798139948,5
7,2022102309,1412,SEA,LAC,47,56,117,47803,61,11.417792348079177,3
7,2022102309,1490,LAC,SEA,51,53,101,40024,48,20.882052862572323,6
7,2022102309,1557,LAC,SEA,53,58,82,42794,24,10.163699505717387,3
7,2022102309,1581,LAC,SEA,57,86,108,42794,22,10.617843562039003,1
7,2022102309,1637,SEA,LAC,56,73,103,54698,30,6.739678842344475,1
7,2022102309,1658,SEA,LAC,60,62,131,46189,69,10.756260954180293,4
7,2022102309,1679,SEA,LAC,58,52,162,47803,110,11.817518858512802,4
7,2022102309,1759,SEA,LAC,76,127,169,40026,42,6.470965654114632,4
7,2022102309,1813,LAC,SEA,52,65,105,53526,40,9.925067740336624,3
7,2022102309,1905,SEA,LAC,64,91,115,47803,24,9.642848567385748,2
7,2022102309,1929,SEA,LAC,44,83,96,52541,13,3.2134159423870785,0
7,2022102309,1953,SEA,LAC,61,86,114,52541,28,9.496003269030584,1
7,2022102309,2008,SEA,LAC,46,97,110,53485,13,3.7275330442449364,1
7,2022102309,2389,LAC,SEA,46,43,140,53526,97,11.662235362654446,5
7,2022102309,2467,LAC,SEA,52,58,87,54725,29,4.759325381136523,3
7,2022102309,2548,LAC,SEA,67,66,81,42794,15,4.480410563863543,0
7,2022102309,2591,SEA,LAC,41,50,177,47803,127,12.304248822314365,4
7,2022102309,2636,SEA,LAC,47,43,128,47803,85,11.667962509743203,5
7,2022102309,2686,SEA,LAC,59,126,134,53485,8,2.0282885105082795,0
7,2022102309,2816,SEA,LAC,53,87,99,53485,12,2.8732886662219004,2
7,2022102309,2920,SEA,LAC,47,67,108,54698,41,6.022503792887592,1
7,2022102309,2941,SEA,LAC,69,94,120,42412,26,13.460926334324197,5
7,2022102309,2987,SEA,LAC,35,78,98,42412,20,6.657729773153512,2
7,2022102309,3013,SEA,LAC,75,77,146,46189,69,0.9037267017027513,2
7,2022102309,3066,LAC,SEA,39,47,82,54725,35,11.519641957339593,4
7,2022102309,3092,LAC,SEA,75,66,109,44856,43,5.896245596842076,2
7,2022102309,3167,LAC,SEA,46,63,79,54588,16,4.539516406611938,0
7,2022102309,3510,SEA,LAC,63,96,118,47803,22,10.334880756612847,2
7,2022102309,3531,SEA,LAC,44,102,111,42412,9,3.7132957522677534,0
7,2022102309,3676,LAC,SEA,78,74,85,45573,11,2.724699831955856,1
7,2022102309,3722,LAC,SEA,55,46,100,45573,54,14.159026066594336,6
7,2022102309,3733,LAC,SEA,59,73,86,42794,13,2.8564197016439086,1
7,2022102309,3809,SEA,LAC,46,72,84,52541,12,2.860493282109129,0
7,2022102309,3964,LAC,SEA,66,63,85,45573,22,8.313237271847502,2
7,2022102309,3993,LAC,SEA,42,51,79,53244,28,17.212847602984073,5
7,2022102309,4036,LAC,SEA,62,61,76,42794,15,3.5838178072426206,0
7,2022102309,4082,LAC,SEA,74,83,100,53244,17,4.449217557726944,1
7,2022102310,77,SF,KC,37,63,93,46256,30,18.73111122806988,4
7,2022102310,101,SF,KC,54,76,89,40078,13,8.210426136039521,2
7,2022102310,127,SF,KC,42,59,147,44959,88,6.416858343172724,5
7,2022102310,148,SF,KC,50,68,119,47819,51,13.263801707623946,5
7,2022102310,169,SF,KC,47,66,100,47819,34,13.116808485820574,3
7,2022102310,190,SF,KC,61,76,96,52433,20,12.97444166150147,2
7,2022102310,214,SF,KC,61,71,113,47819,42,8.494650882846958,5
7,2022102310,314,KC,SF,65,88,137,40011,49,11.412601555122395,5
7,2022102310,335,KC,SF,66,109,120,53591,11,6.4157398913021195,2
7,2022102310,359,KC,SF,150,266,275,52440,9,3.1231295384377122,1
7,2022102310,389,SF,KC,49,58,133,44959,75,13.975637682005228,6
7,2022102310,410,SF,KC,44,73,160,44959,87,9.765170110756397,3
7,2022102310,459,SF,KC,43,60,94,52433,34,11.531934282061172,4
7,2022102310,540,KC,SF,69,78,119,40011,41,17.006531077320965,3
7,2022102310,597,KC,SF,15,89,105,40011,16,6.124993751588946,1
7,2022102310,638,KC,SF,61,86,104,48683,18,5.611178360246504,1
7,2022102310,664,KC,SF,70,88,98,47839,10,2.61589138833605,0
7,2022102310,689,KC,SF,60,124,139,52440,15,9.114489146056968,1
7,2022102310,715,KC,SF,70,75,135,40011,60,9.56932407372524,3
7,2022102310,796,KC,SF,82,60,128,53591,68,9.191537443345032,4
7,2022102310,874,SF,KC,50,73,91,44820,18,4.316547232587565,1
7,2022102310,896,SF,KC,44,141,142,40078,1,0.3000000000000007,0
7,2022102310,968,SF,KC,51,71,151,47819,80,21.409217859005054,5
7,2022102310,1008,SF,KC,83,70,106,44820,36,11.962747224840957,4
7,2022102310,1032,SF,KC,46,96,97,40078,1,0.5700000000000003,0
7,2022102310,1057,SF,KC,60,103,110,47819,7,3.827765610331073,0
7,2022102310,1081,SF,KC,76,101,122,52433,21,11.889700953449735,2
7,2022102310,1107,SF,KC,66,89,105,52433,16,4.107030633635675,2
7,2022102310,1182,KC,SF,68,58,107,40011,49,16.07545692231536,2
7,2022102310,1203,KC,SF,71,90,111,53591,21,10.998343204804259,2
7,2022102310,1227,KC,SF,9,59,77,41325,18,2.8005694029013797,1
7,2022102310,1318,KC,SF,6,29,64,53591,35,7.993155946090878,5
7,2022102310,1394,KC,SF,38,72,112,40011,40,15.041855684270313,3
7,2022102310,1415,KC,SF,74,98,121,47839,23,15.84710393186795,1
7,2022102310,1439,KC,SF,61,113,119,47839,6,4.10293254921991,1
7,2022102310,1464,KC,SF,59,65,83,53591,18,9.965609555614465,2
7,2022102310,1488,KC,SF,74,99,107,47839,8,4.273083372049895,0
7,2022102310,1573,SF,KC,94,77,137,44820,60,13.220549924119755,5
7,2022102310,1624,SF,KC,47,72,108,44959,36,7.765566758829067,5
7,2022102310,1653,SF,KC,56,91,103,40078,12,7.466126935445254,3
7,2022102310,1677,SF,KC,52,73,124,47819,51,15.988047538755062,5
7,2022102310,1776,SF,KC,50,80,93,44820,13,7.910000647235658,2
7,2022102310,1818,SF,KC,60,82,101,44959,19,11.845993612526756,4
7,2022102310,1915,SF,KC,40,58,94,44959,36,6.339802617770891,3
7,2022102310,1936,SF,KC,58,71,113,47819,42,11.79038914424054,3
7,2022102310,1972,SF,KC,61,56,96,44959,40,5.398954710136476,4
7,2022102310,2037,KC,SF,35,52,78,40011,26,10.526723433577393,2
7,2022102310,2187,KC,SF,48,20,62,41325,42,3.630983515248816,5
7,2022102310,2398,KC,SF,34,69,129,40011,60,9.74471716730533,4
7,2022102310,2422,KC,SF,57,73,88,53591,15,8.863028541656893,1
7,2022102310,2507,SF,KC,51,71,100,47819,29,13.745077218273796,4
7,2022102310,2606,SF,KC,53,92,94,46331,2,1.2320262420644585,0
7,2022102310,2630,SF,KC,69,76,105,52625,29,9.909710733085015,4
7,2022102310,2655,SF,KC,60,78,92,52433,14,3.983147599892674,4
7,2022102310,2679,SF,KC,21,65,68,44959,3,0.22484332171519003,0
7,2022102310,2704,SF,KC,44,66,93,47819,27,4.9742235201898355,6
7,2022102310,2799,KC,SF,63,112,120,41325,8,0.7007417241798884,0
7,2022102310,2827,KC,SF,42,68,98,48683,30,8.186858765072584,5
7,2022102310,2848,KC,SF,22,45,67,53591,22,2.7618605705810193,2
7,2022102310,2989,KC,SF,58,99,139,41325,40,0.5922693269032038,2
7,2022102310,3013,KC,SF,37,67,100,40011,33,7.718220118821921,2
7,2022102310,3107,SF,KC,23,35,68,44959,33,4.317247814437696,5
7,2022102310,3273,SF,KC,33,55,80,44959,25,4.810024073884029,4
7,2022102310,3329,SF,KC,20,36,86,47819,50,18.85176423573556,5
7,2022102310,3353,SF,KC,21,31,66,40078,35,6.361105371164381,3
7,2022102310,3379,SF,KC,46,68,99,44959,31,7.912501605788231,3
7,2022102310,3468,KC,SF,19,67,98,40011,31,8.758342323714032,5
7,2022102310,3487,KC,SF,41,94,107,53591,13,7.193148175115695,2
7,2022102310,3690,SF,KC,39,24,53,46256,29,6.937657854155835,5
7,2022102310,3712,SF,KC,20,32,41,40078,9,5.4633206305723885,2
7,2022102310,3798,KC,SF,45,103,109,47839,6,4.132008101480821,0
7,2022102310,3851,KC,SF,5,54,59,47839,5,3.5239781061915103,1
7,2022102310,3873,KC,SF,16,30,41,40011,11,3.336989142904642,1
7,2022102310,3897,KC,SF,56,111,116,47839,5,0.9125751341659334,0
7,2022102310,3966,SF,KC,56,51,78,52625,27,9.954637270873844,4
7,2022102310,4149,SF,KC,14,52,73,52625,21,4.955838647709704,1
7,2022102310,4212,KC,SF,55,77,103,40011,26,8.738836568657526,5
7,2022102310,4350,SF,KC,52,77,104,47819,27,3.2972507702737555,4
7,2022102311,87,MIA,PIT,43,78,109,43454,31,14.131720207254157,1
7,2022102311,111,MIA,PIT,7,132,141,46671,9,5.853274782447662,2
7,2022102311,159,MIA,PIT,111,141,143,48233,2,0.9105606818526314,0
7,2022102311,204,MIA,PIT,43,83,95,42718,12,2.123530783084786,0
7,2022102311,278,MIA,PIT,23,48,58,43454,10,6.750419649590005,2
7,2022102311,334,PIT,MIA,45,81,110,47924,29,5.539941804312462,0
7,2022102311,355,PIT,MIA,60,73,143,52457,70,15.660585415666752,4
7,2022102311,427,MIA,PIT,41,86,93,48233,7,3.3182604857946223,2
7,2022102311,448,MIA,PIT,46,60,97,42718,37,3.2529211943175134,4
7,2022102311,472,MIA,PIT,41,81,85,48233,4,2.003849054967181,1
7,2022102311,612,PIT,MIA,32,63,90,53484,27,6.033071666665317,1
7,2022102311,662,MIA,PIT,32,88,104,46671,16,4.477048454328065,0
7,2022102311,707,MIA,PIT,65,85,119,48233,34,3.0365085922514936,2
7,2022102311,735,MIA,PIT,47,84,91,46671,7,4.081306899670277,2
7,2022102311,758,MIA,PIT,51,62,123,46671,61,14.338787229322413,6
7,2022102311,857,PIT,MIA,64,83,104,47849,21,4.8234675433232495,1
7,2022102311,905,PIT,MIA,53,79,113,47924,34,5.517714135353717,2
7,2022102311,931,PIT,MIA,60,61,114,48988,53,15.998124695571718,3
7,2022102311,976,PIT,MIA,21,96,112,52457,16,3.5136123891032476,2
7,2022102311,1018,PIT,MIA,74,95,136,52457,41,20.66849910739133,6
7,2022102311,1042,PIT,MIA,68,98,126,47924,28,5.548804793507053,2
7,2022102311,1063,PIT,MIA,36,61,116,52457,55,14.906649318147167,4
7,2022102311,1092,PIT,MIA,70,106,128,47849,22,6.218392886901105,1
7,2022102311,1153,MIA,PIT,46,89,108,46671,19,5.90183308271452,3
7,2022102311,1175,MIA,PIT,36,80,100,46111,20,12.220873967051071,2
7,2022102311,1199,MIA,PIT,52,117,130,42718,13,7.305817207842093,0
7,2022102311,1223,MIA,PIT,33,52,62,48233,10,5.577244196520461,1
7,2022102311,1244,MIA,PIT,49,82,91,48233,9,4.398393356927454,0
7,2022102311,1266,MIA,PIT,58,75,88,46203,13,3.7378586575982387,1
7,2022102311,1313,PIT,MIA,55,66,122,48988,56,11.679575288329293,5
7,2022102311,1337,PIT,MIA,57,83,116,53484,33,3.785200469578614,1
7,2022102311,1400,PIT,MIA,82,108,131,54517,23,3.121835821347068,1
7,2022102311,1535,PIT,MIA,59,88,130,52457,42,14.743172994266466,6
7,2022102311,1564,PIT,MIA,38,71,78,47849,7,3.2459263808483345,1
7,2022102311,1606,PIT,MIA,54,71,85,47924,14,2.217374325409937,3
7,2022102311,1653,PIT,MIA,36,63,112,52457,49,19.297770615100664,3
7,2022102311,1825,MIA,PIT,59,128,174,42718,46,9.219263123637647,3
7,2022102311,1932,MIA,PIT,38,61,77,46671,16,8.434091134265646,1
7,2022102311,2131,MIA,PIT,33,70,89,46671,19,6.240379978575149,3
7,2022102311,2232,MIA,PIT,36,93,105,45900,12,9.270199784607856,2
7,2022102311,2253,MIA,PIT,48,74,83,45900,9,6.5214179236263785,0
7,2022102311,2277,MIA,PIT,54,83,98,43454,15,10.754813592487473,2
7,2022102311,2309,MIA,PIT,19,13,50,46671,37,0.8941128910137268,2
7,2022102311,2330,PIT,MIA,26,67,80,47924,13,0.8163070814862009,0
7,2022102311,2364,PIT,MIA,49,59,75,53453,16,3.1433571985478896,0
7,2022102311,2487,MIA,PIT,31,55,150,48233,95,12.711816861429298,3
7,2022102311,2508,MIA,PIT,62,78,116,46111,38,10.619114445774786,3
7,2022102311,2579,PIT,MIA,16,52,104,52457,52,10.6552663064685,3
7,2022102311,2742,MIA,PIT,36,80,94,43454,14,9.164913415167362,3
7,2022102311,2835,PIT,MIA,35,45,53,52457,8,3.246576075156642,0
7,2022102311,2856,PIT,MIA,45,90,102,47876,12,5.097794538622049,1
7,2022102311,2970,MIA,PIT,42,80,92,53435,12,8.999614678935382,2
7,2022102311,3020,MIA,PIT,89,97,111,43454,14,9.84619918922195,4
7,2022102311,3096,PIT,MIA,24,22,64,47924,42,5.276440638847957,0
7,2022102311,3188,MIA,PIT,20,23,27,42718,4,0.06064495102245764,0
7,2022102311,3275,MIA,PIT,122,174,192,43454,18,9.157431328515058,2
7,2022102311,3316,PIT,MIA,83,79,130,48988,51,14.49455094851144,2
7,2022102311,3425,PIT,MIA,86,94,131,54673,37,5.365008924787981,3
7,2022102311,3546,PIT,MIA,73,89,105,53557,16,0.24391395729447926,3
7,2022102311,3570,PIT,MIA,20,100,103,52457,3,1.622002132189758,0
7,2022102311,3749,MIA,PIT,42,89,90,48233,1,0.5703507692639683,0
7,2022102311,3770,MIA,PIT,13,32,66,48233,34,9.766029493450558,1
7,2022102311,3798,MIA,PIT,57,95,126,48233,31,8.331160061267902,2
7,2022102400,238,CHI,NE,115,165,193,52451,28,5.932063464783625,1
7,2022102400,296,CHI,NE,48,90,101,46276,11,7.155175732965865,1
7,2022102400,466,NE,CHI,59,93,102,48097,9,2.697657504713908,4
7,2022102400,513,NE,CHI,6,52,71,48097,19,9.822431817350735,1
7,2022102400,564,CHI,NE,61,81,170,52451,89,5.000395271569511,5
7,2022102400,657,CHI,NE,65,82,86,54536,4,2.269473044844314,0
7,2022102400,802,NE,CHI,54,72,97,53549,25,7.542535236591679,4
7,2022102400,932,NE,CHI,34,89,104,44912,15,5.531596397218511,3
7,2022102400,1163,NE,CHI,67,96,107,54515,11,4.36154626124325,1
7,2022102400,1187,NE,CHI,53,130,138,48097,8,2.218147578597783,0
7,2022102400,1254,CHI,NE,68,104,109,52451,5,2.1223031631879334,0
7,2022102400,1280,CHI,NE,35,75,91,46113,16,11.446343020297391,5
7,2022102400,1301,CHI,NE,60,126,134,52581,8,5.263936431350745,2
7,2022102400,1375,NE,CHI,33,121,122,48097,1,0.3106444913401818,0
7,2022102400,1452,CHI,NE,106,111,113,54668,2,1.1256010968058738,0
7,2022102400,1536,CHI,NE,69,72,103,54668,31,5.402068250384197,0
7,2022102400,2082,CHI,NE,60,71,103,48207,32,1.7853575981789422,2
7,2022102400,2108,CHI,NE,89,69,139,52581,70,19.543909934086102,4
7,2022102400,2130,CHI,NE,57,98,111,52581,13,4.692224826414363,1
7,2022102400,2161,CHI,NE,55,66,113,46113,47,6.477088513255756,3
7,2022102400,2208,CHI,NE,76,74,101,53646,27,2.6131812722757664,2
7,2022102400,2260,CHI,NE,17,44,64,52581,20,7.757594914359542,1
7,2022102400,2281,CHI,NE,34,47,89,47904,42,16.937678647296643,5
7,2022102400,2307,CHI,NE,82,85,124,46276,39,7.000891748370957,5
7,2022102400,2363,NE,CHI,55,97,110,48097,13,5.427866001410032,2
7,2022102400,2384,NE,CHI,42,103,118,48097,15,11.254160345076833,4
7,2022102400,2470,CHI,NE,6,27,83,52451,56,3.3528950088007554,4
7,2022102400,2492,CHI,NE,6,30,43,48207,13,0.49715690595671364,1
7,2022102400,2579,CHI,NE,42,76,80,52451,4,1.1844605704564786,0
7,2022102400,2643,CHI,NE,53,69,96,52451,27,3.8208347189452843,2
7,2022102400,2769,NE,CHI,39,12,56,53549,44,3.915969676884523,2
7,2022102400,2793,NE,CHI,62,91,119,48097,28,0.8914495773828739,3
7,2022102400,2845,CHI,NE,13,20,70,52451,50,4.788606576804239,2
7,2022102400,2866,CHI,NE,62,84,108,53646,24,14.747212845235678,4
7,2022102400,2890,CHI,NE,49,75,93,46276,18,3.4375396088784207,2
7,2022102400,2959,CHI,NE,64,90,100,46276,10,2.681351636404724,1
7,2022102400,3027,CHI,NE,225,254,255,47904,1,0.5115662224971439,0
7,2022102400,3119,NE,CHI,7,100,103,54515,3,0.3306600769694283,0
7,2022102400,3334,CHI,NE,49,97,102,47904,5,1.9330819773006178,0
7,2022102400,3355,CHI,NE,36,103,109,47904,6,2.0783994603974247,0
7,2022102400,3376,CHI,NE,42,115,118,52581,3,1.4700404958649052,0
8,2022102700,97,BAL,TB,53,86,102,52609,16,8.34453877260933,0
8,2022102700,121,BAL,TB,59,87,107,52609,20,11.89735342545702,1
8,2022102700,222,BAL,TB,53,87,94,52500,7,2.4685759974268136,0
8,2022102700,246,BAL,TB,73,79,141,52500,62,15.911916466279804,4
8,2022102700,324,TB,BAL,32,63,79,54571,16,4.9747779557401,1
8,2022102700,366,TB,BAL,66,85,115,44896,30,14.025909305027671,3
8,2022102700,419,TB,BAL,45,72,104,54571,32,15.734686786777146,2
8,2022102700,549,BAL,TB,65,95,116,45268,21,10.971112096695354,1
8,2022102700,573,BAL,TB,60,160,167,45268,7,2.8548003080402604,0
8,2022102700,686,TB,BAL,53,78,103,54571,25,11.005209077737494,4
8,2022102700,731,TB,BAL,72,90,128,44896,38,14.956284530451661,2
8,2022102700,755,TB,BAL,55,87,146,37079,59,0.7094662072533138,0
8,2022102700,804,TB,BAL,48,61,95,37079,34,12.93061772061703,5
8,2022102700,1107,BAL,TB,61,99,115,52609,16,10.564381037938043,2
8,2022102700,1248,BAL,TB,71,133,150,52609,17,2.9433257407534716,0
8,2022102700,1557,BAL,TB,35,78,84,45268,6,1.5708923439036064,0
8,2022102700,2165,TB,BAL,53,82,86,44896,4,1.6481813098333218,0
8,2022102700,2401,BAL,TB,75,98,120,45268,22,11.852190523396564,2
8,2022102700,2480,BAL,TB,58,86,96,45268,10,4.680510544496899,1
8,2022102700,2536,TB,BAL,68,89,111,37079,22,12.179220518870103,3
8,2022102700,2560,TB,BAL,49,73,76,37079,3,1.3981202507142616,0
8,2022102700,2581,TB,BAL,61,117,119,37079,2,1.0877994436731584,0
8,2022102700,2641,BAL,TB,17,66,77,52500,11,5.2352240244880255,1
8,2022102700,2693,BAL,TB,74,86,146,45268,60,6.758130317995887,4
8,2022102700,2714,BAL,TB,61,111,127,43362,16,6.390492064917969,1
8,2022102700,2738,BAL,TB,39,66,71,45268,5,2.0715680061452,0
8,2022102700,2757,BAL,TB,53,99,113,52609,14,9.182113627873235,2
8,2022102700,2778,BAL,TB,81,104,132,52500,28,11.55057813120538,1
8,2022102700,2799,BAL,TB,99,135,138,52500,3,1.2403642086202704,0
8,2022102700,2849,BAL,TB,76,151,157,54604,6,2.273955740975759,0
8,2022102700,2870,BAL,TB,72,97,105,45268,8,2.7091242744762125,0
8,2022102700,2926,TB,BAL,67,144,157,54571,13,1.825269114490539,0
8,2022102700,2969,TB,BAL,65,78,103,44896,25,8.113319983462205,2
8,2022102700,3015,TB,BAL,48,78,113,37079,35,17.37273012431473,4
8,2022102700,3193,BAL,TB,89,79,96,52500,17,8.331136113415546,2
8,2022102700,3235,BAL,TB,50,76,93,52609,17,10.585810489248802,5
8,2022102700,3259,BAL,TB,53,84,92,54604,8,3.18987129791363,0
8,2022102700,3348,BAL,TB,51,68,75,52500,7,2.989025828068611,1
8,2022102700,3581,TB,BAL,45,82,100,44896,18,6.561835534930808,4
8,2022102700,3671,TB,BAL,64,78,109,37079,31,15.245235016305969,2
8,2022102700,3764,BAL,TB,60,90,107,45268,17,8.190867736242163,3
8,2022102700,3785,BAL,TB,70,75,122,52609,47,17.975471026728428,4
8,2022102700,3806,BAL,TB,71,103,125,45268,22,10.689960084032672,3
8,2022102700,3827,BAL,TB,53,78,90,52500,12,7.308505302187735,2
8,2022102700,4063,TB,BAL,55,87,122,44896,35,12.799413602015681,3
8,2022102700,4205,TB,BAL,70,37,94,54571,57,12.031553830752085,7
8,2022103000,64,DEN,JAX,66,99,105,54545,6,3.770398120228278,0
8,2022103000,301,DEN,JAX,44,98,101,52423,3,1.80122753931777,0
8,2022103000,585,DEN,JAX,71,118,133,54545,15,8.287773087272932,1
8,2022103000,679,JAX,DEN,46,100,104,45785,4,2.418745218688781,0
8,2022103000,755,JAX,DEN,58,106,129,44835,23,14.36859144136864,3
8,2022103000,858,JAX,DEN,85,111,119,44849,8,4.523412079508753,2
8,2022103000,1533,DEN,JAX,36,74,77,52423,3,1.310082750057791,0
8,2022103000,1554,DEN,JAX,77,93,101,52423,8,5.151467949238587,1
8,2022103000,1602,DEN,JAX,70,128,143,52423,15,5.428507237948135,2
8,2022103000,1636,DEN,JAX,53,85,89,52423,4,1.9968870814113528,0
8,2022103000,2085,DEN,JAX,53,150,183,54545,33,12.269418895972432,0
8,2022103000,2792,JAX,DEN,54,92,98,44835,6,0.6602336428714823,0
8,2022103000,2834,JAX,DEN,63,89,107,44849,18,11.370166790949106,2
8,2022103000,3128,DEN,JAX,58,77,88,52454,11,7.345619109663145,2
8,2022103000,3317,JAX,DEN,41,76,95,46116,19,11.974393096306803,5
8,2022103000,3830,DEN,JAX,8,61,65,52454,4,2.278828415222118,1
8,2022103001,56,ATL,CAR,56,107,117,54473,10,6.897119699457349,2
8,2022103001,132,CAR,ATL,45,77,87,46093,10,5.622878515688708,2
8,2022103001,189,CAR,ATL,60,77,114,52858,37,4.253934376303425,0
8,2022103001,210,CAR,ATL,40,83,122,53512,39,11.609422968537272,2
8,2022103001,304,ATL,CAR,49,82,179,48374,97,15.742409289051194,5
8,2022103001,325,ATL,CAR,38,68,155,48374,87,14.03367941347964,5
8,2022103001,393,CAR,ATL,46,42,85,52450,43,13.767745229382875,4
8,2022103001,457,CAR,ATL,70,73,91,55014,18,1.492242885805561,1
8,2022103001,478,CAR,ATL,66,80,149,53746,69,7.300101123363566,5
8,2022103001,572,ATL,CAR,60,123,142,48374,19,9.856489792400893,4
8,2022103001,596,ATL,CAR,60,89,144,42899,55,10.650821457666073,2
8,2022103001,617,ATL,CAR,45,80,115,53433,35,2.762726394324374,1
8,2022103001,643,ATL,CAR,54,71,172,48374,101,3.397048871559126,4
8,2022103001,735,CAR,ATL,4,55,99,53512,44,7.932186981232701,5
8,2022103001,757,CAR,ATL,62,79,107,52450,28,7.558874956893934,4
8,2022103001,786,CAR,ATL,47,115,155,46284,40,0.9529854626266572,1
8,2022103001,871,ATL,CAR,46,56,151,53433,95,14.719628276595806,6
8,2022103001,938,ATL,CAR,71,98,148,48723,50,7.54083097902738,4
8,2022103001,959,ATL,CAR,56,147,164,48374,17,12.332058783634126,3
8,2022103001,983,ATL,CAR,37,51,131,52489,80,15.43402393829051,6
8,2022103001,1007,ATL,CAR,49,75,149,48723,74,3.849494138688716,4
8,2022103001,1073,ATL,CAR,26,65,111,48374,46,7.954899063897409,3
8,2022103001,1129,CAR,ATL,44,107,111,52450,4,3.0290968785710497,0
8,2022103001,1171,CAR,ATL,61,69,133,46093,64,9.69137800443141,3
8,2022103001,1221,CAR,ATL,56,110,144,52858,34,11.92810245497359,3
8,2022103001,1242,CAR,ATL,52,78,89,52450,11,6.6524004288029,1
8,2022103001,1304,CAR,ATL,60,74,119,53512,45,5.397830191920831,1
8,2022103001,1328,CAR,ATL,61,70,102,52450,32,9.232736796011302,3
8,2022103001,1391,CAR,ATL,73,91,131,46093,40,9.470670493197598,3
8,2022103001,1415,CAR,ATL,43,67,81,46093,14,9.294007224236935,1
8,2022103001,1486,ATL,CAR,36,101,148,48723,47,1.5167679430837357,3
8,2022103001,1507,ATL,CAR,54,81,132,48723,51,9.246571717385848,4
8,2022103001,1528,ATL,CAR,43,58,130,48723,72,8.128704651001815,4
8,2022103001,1570,ATL,CAR,54,109,110,48723,1,0.4601086828130944,0
8,2022103001,1646,CAR,ATL,60,80,119,53633,39,14.110066947912161,5
8,2022103001,1975,CAR,ATL,59,57,71,52450,14,9.242787392823832,2
8,2022103001,2064,CAR,ATL,75,67,106,46093,39,11.171108368306317,2
8,2022103001,2120,ATL,CAR,41,77,121,41808,44,6.75505456112017,0
8,2022103001,2144,ATL,CAR,63,111,126,48374,15,8.155488115653814,4
8,2022103001,2243,CAR,ATL,33,41,79,52450,38,11.252698905185806,3
8,2022103001,2303,CAR,ATL,62,72,153,46170,81,7.594684542626927,3
8,2022103001,2357,CAR,ATL,51,74,106,52450,32,9.104462676427064,4
8,2022103001,2451,ATL,CAR,27,74,120,53433,46,5.368891289352804,3
8,2022103001,2472,ATL,CAR,40,56,109,48723,53,9.228385100506397,5
8,2022103001,2496,ATL,CAR,183,246,296,48723,50,8.624444700933058,4
8,2022103001,2554,ATL,CAR,8,59,186,54616,127,10.77187672465962,7
8,2022103001,2575,ATL,CAR,26,161,175,48374,14,9.266051293061167,2
8,2022103001,2623,ATL,CAR,46,197,204,48374,7,2.191584181077853,0
8,2022103001,2721,CAR,ATL,17,24,73,53633,49,7.297590463993205,2
8,2022103001,2793,CAR,ATL,52,66,98,52450,32,10.152877006895384,3
8,2022103001,2814,CAR,ATL,42,85,125,53488,40,15.09249961895541,2
8,2022103001,2866,CAR,ATL,72,90,125,46093,35,6.864845852686498,1
8,2022103001,2890,CAR,ATL,93,54,105,46170,51,6.213107609654919,5
